payer_id,first_name,last_name,date_of_birth,age,address,city,province,employment_status,annual_income_cad,marital_status
589,Samuel,Robinson,1987-05-31,39,"9933 Cedar Ave, Laval, Quebec O4E 5E9",Laval,Quebec,Unemployed,0,Widowed
590,Donna,Smith,1987-02-21,39,"1323 Johnson St, Edmonton, Alberta W7G 9Q0",Edmonton,Alberta,Unemployed,0,Divorced
591,Raymond,Sanchez,2008-08-06,18,"8676 Wilson Ave, Mississauga, Ontario V2Q 2V7",Mississauga,Ontario,Full-time,43784,Common-law
592,Samuel,Hall,1998-04-21,28,"9773 Franklin St, Burnaby, British Columbia B3G 3P0",Burnaby,British Columbia,Unemployed,0,Single
593,Samuel,Green,1990-02-01,36,"4548 Park Ave, Brandon, Manitoba Z4S 7L1",Brandon,Manitoba,Unemployed,0,Divorced
594,Eric,Stewart,2008-09-16,18,"6826 Maple Ave, Victoria, British Columbia Y0R 3W8",Victoria,British Columbia,Part-time,23151,Married
595,Nancy,Nguyen,1988-01-26,38,"5105 Jefferson St, Victoria, British Columbia V9M 1J3",Victoria,British Columbia,Full-time,44438,Widowed
596,George,Ortiz,1996-05-11,30,"3760 Lincoln Ave, Vancouver, British Columbia I8P 6Q9",Vancouver,British Columbia,Part-time,19467,Divorced
597,David,Nguyen,2005-10-15,21,"9012 Washington Ave, Edmonton, Alberta U5Y 5R1",Edmonton,Alberta,Full-time,43553,Divorced
598,Donna,Reyes,1989-12-04,37,"4565 Spring St, Mississauga, Ontario F5U 2N9",Mississauga,Ontario,Unemployed,0,Single
599,Benjamin,Cooper,1990-10-21,36,"4741 Second Ave, Mississauga, Ontario T7S 1D4",Mississauga,Ontario,Part-time,15089,Married
600,Timothy,Clark,1983-11-19,43,"4826 School St, Toronto, Ontario M7W 0S2",Toronto,Ontario,Part-time,19953,Widowed
601,Deborah,Rivera,1998-05-19,28,"8917 Queen St, Montreal, Quebec I3V 1B5",Montreal,Quebec,Unemployed,0,Divorced
602,Ryan,Jones,2004-04-10,22,"6642 Washington Ave, Ottawa, Ontario S5P 1K7",Ottawa,Ontario,Part-time,17567,Widowed
603,Raymond,Baker,2002-01-21,24,"8998 Church St, Victoria, British Columbia B0C 9Y0",Victoria,British Columbia,Full-time,40279,Widowed
604,Brandon,Lee,1994-01-20,32,"6630 School St, Brampton, Ontario V9P 9A5",Brampton,Ontario,Unemployed,0,Single
605,Linda,Martin,2003-08-05,23,"631 Elm St, London, Ontario A5S 3X2",London,Ontario,Part-time,15965,Divorced
606,Jessica,Lee,1985-06-16,41,"1631 Franklin St, Hamilton, Ontario Z3V 9N8",Hamilton,Ontario,Unemployed,0,Single
607,Linda,Reyes,1986-07-10,40,"7281 Washington Ave, Montreal, Quebec H1X 4F3",Montreal,Quebec,Unemployed,0,Single
608,Sarah,Gomez,1982-09-14,44,"6306 Clinton St, Vancouver, British Columbia P7Q 0N4",Vancouver,British Columbia,Unemployed,0,Widowed
609,Rachel,Scott,2004-06-12,22,"4023 School St, Winnipeg, Manitoba K4C 4J1",Winnipeg,Manitoba,Unemployed,0,Single
610,Amanda,Peterson,1992-08-16,34,"5090 Cedar Ave, Calgary, Alberta L5C 8J3",Calgary,Alberta,Part-time,20220,Common-law
611,Timothy,Stewart,2000-10-20,26,"5523 Jefferson St, Edmonton, Alberta E1T 4J8",Edmonton,Alberta,Unemployed,0,Divorced
612,Ruth,Cook,1988-07-18,38,"1347 Main St, Steinbach, Manitoba M1R 4X2",Steinbach,Manitoba,Unemployed,0,Divorced
613,Betty,Baker,1995-10-25,31,"9865 Clinton St, Montreal, Quebec N1G 0C5",Montreal,Quebec,Unemployed,0,Divorced
614,Nancy,Allen,2007-10-11,19,"1637 Maple Ave, Lethbridge, Alberta A6K 0Z6",Lethbridge,Alberta,Part-time,22068,Common-law
615,Ashley,Brown,1999-07-09,27,"1341 Madison Ave, Brampton, Ontario M0I 2Z5",Brampton,Ontario,Unemployed,0,Divorced
616,Laura,Perez,2007-12-04,19,"6624 Maple Ave, Burnaby, British Columbia Z1S 5A2",Burnaby,British Columbia,Unemployed,0,Married
617,Linda,Morris,2007-10-16,19,"4498 Elm St, Brampton, Ontario E9E 5G9",Brampton,Ontario,Full-time,42256,Common-law
618,Karen,Jackson,2002-01-12,24,"6880 Main St, London, Ontario W5Z 5H6",London,Ontario,Part-time,22147,Widowed
619,Lisa,Sanchez,1999-02-19,27,"5239 Jefferson St, Brandon, Manitoba X2I 4E8",Brandon,Manitoba,Full-time,56585,Widowed
620,Paul,Ortiz,1986-08-07,40,"8486 Cedar Ave, Lethbridge, Alberta W8D 6Q2",Lethbridge,Alberta,Unemployed,0,Married
621,Gregory,Harris,2000-11-13,26,"4205 King St, Surrey, British Columbia I4J 6R0",Surrey,British Columbia,Full-time,46654,Common-law
622,Sarah,Lopez,2001-04-12,25,"3709 Park Ave, Montreal, Quebec T8J 0Y4",Montreal,Quebec,Part-time,24839,Single
623,Dorothy,Peterson,2001-02-25,25,"3739 Madison Ave, Hamilton, Ontario W8K 8D6",Hamilton,Ontario,Full-time,70753,Single
624,Christopher,Reyes,1987-07-04,39,"6255 Madison Ave, Lethbridge, Alberta O4P 1L4",Lethbridge,Alberta,Part-time,16558,Common-law
625,Kimberly,Cruz,1985-03-26,41,"6915 School St, Quebec City, Quebec R2Y 3Q5",Quebec City,Quebec,Part-time,15781,Divorced
626,Nicholas,Williams,1992-08-15,34,"3126 Church St, London, Ontario X0L 2G9",London,Ontario,Part-time,15010,Married
627,Steven,Anderson,1990-02-24,36,"777 High St, Victoria, British Columbia D7D 7M3",Victoria,British Columbia,Full-time,58980,Single
628,Stephanie,Campbell,1988-04-11,38,"7296 First Ave, Vancouver, British Columbia M6Q 2M1",Vancouver,British Columbia,Full-time,40405,Divorced
629,Sandra,Bailey,2007-03-01,19,"4875 Washington Ave, London, Ontario C3B 8W7",London,Ontario,Full-time,48324,Widowed
630,Lisa,Young,1983-09-12,43,"123 Johnson St, Mississauga, Ontario Z2N 3S9",Mississauga,Ontario,Full-time,46156,Common-law
631,Deborah,Young,2007-05-31,19,"3078 Jackson St, Brandon, Manitoba S1H 6T5",Brandon,Manitoba,Full-time,55876,Widowed
632,Nancy,Jones,2006-05-30,20,"4915 Franklin St, Surrey, British Columbia V5B 8N0",Surrey,British Columbia,Part-time,16687,Single
633,Amy,Baker,1995-03-07,31,"4470 Jefferson St, Victoria, British Columbia H9D 1M3",Victoria,British Columbia,Full-time,42166,Widowed
634,Mary,Turner,1988-12-21,38,"1569 Jackson St, London, Ontario B8O 7N1",London,Ontario,Unemployed,0,Married
635,Nicole,Evans,2008-05-30,18,"5084 Spring St, Burnaby, British Columbia D0C 7E2",Burnaby,British Columbia,Part-time,24089,Married
636,Laura,Cooper,1994-10-20,32,"8513 School St, Brampton, Ontario E9Q 6E8",Brampton,Ontario,Unemployed,0,Divorced
637,Donald,Evans,2006-11-11,20,"5918 Washington Ave, Winnipeg, Manitoba C6N 6S3",Winnipeg,Manitoba,Part-time,18818,Common-law
638,Lisa,Edwards,2007-03-08,19,"7457 Adams St, Surrey, British Columbia L6M 5F3",Surrey,British Columbia,Unemployed,0,Divorced
639,Jacob,Adams,1995-01-30,31,"9065 Madison Ave, Brandon, Manitoba N9Q 8W2",Brandon,Manitoba,Unemployed,0,Widowed
640,Susan,Martin,2005-08-01,21,"1331 Second Ave, Burnaby, British Columbia O9M 8H6",Burnaby,British Columbia,Part-time,23706,Common-law
641,Sharon,Nguyen,2004-01-29,22,"7756 Queen St, Burnaby, British Columbia D2S 7E8",Burnaby,British Columbia,Unemployed,0,Widowed
642,Sarah,Garcia,1994-08-05,32,"3915 Madison Ave, London, Ontario H7E 7V4",London,Ontario,Part-time,22321,Divorced
643,Elizabeth,Stewart,2007-08-21,19,"2206 High St, Red Deer, Alberta C6A 6X5",Red Deer,Alberta,Part-time,17774,Married
644,Stephen,Jones,1991-10-25,35,"6784 Lincoln Ave, Lethbridge, Alberta S7X 6C1",Lethbridge,Alberta,Full-time,69594,Single
645,Alexander,Hill,1998-09-01,28,"6658 Jefferson St, Red Deer, Alberta S3U 5F7",Red Deer,Alberta,Unemployed,0,Married
646,Stephanie,Moore,1993-05-24,33,"8393 Franklin St, Steinbach, Manitoba Y3E 0C5",Steinbach,Manitoba,Part-time,20019,Single
647,Elizabeth,Evans,1996-12-31,30,"2207 High St, Toronto, Ontario W3E 7I7",Toronto,Ontario,Unemployed,0,Divorced
648,Amy,Torres,1996-10-28,30,"5374 King St, Red Deer, Alberta F5V 7Z5",Red Deer,Alberta,Part-time,22373,Divorced
649,Susan,Reyes,1983-09-12,43,"1238 Spring St, Steinbach, Manitoba W3B 5J6",Steinbach,Manitoba,Unemployed,0,Divorced
650,Ryan,Collins,2006-05-11,20,"8235 Wilson Ave, Steinbach, Manitoba Y0Z 1H2",Steinbach,Manitoba,Full-time,67423,Divorced
651,Helen,Wright,1999-07-12,27,"5376 Johnson St, Steinbach, Manitoba M0S 4L8",Steinbach,Manitoba,Unemployed,0,Married
652,Nancy,Lopez,1998-10-12,28,"8770 Adams St, Quebec City, Quebec P7W 3A4",Quebec City,Quebec,Full-time,65140,Married
653,Eric,Moore,2003-09-28,23,"5544 Jackson St, Ottawa, Ontario D7F 1K5",Ottawa,Ontario,Full-time,43861,Married
654,William,Cook,1998-02-08,28,"9712 Main St, Red Deer, Alberta W0J 1W0",Red Deer,Alberta,Unemployed,0,Single
655,Ronald,Carter,1985-03-18,41,"3839 Jackson St, Toronto, Ontario O8G 1Q7",Toronto,Ontario,Part-time,18747,Common-law
656,Edward,Turner,2000-06-06,26,"3841 Lincoln Ave, Brandon, Manitoba E6B 7L2",Brandon,Manitoba,Part-time,15244,Single
657,Mark,Stewart,2002-09-06,24,"9968 Cedar Ave, Montreal, Quebec Y7Z 7M9",Montreal,Quebec,Unemployed,0,Married
658,Barbara,Gutierrez,1993-08-10,33,"2872 Elm St, Red Deer, Alberta V8T 1D2",Red Deer,Alberta,Full-time,70335,Single
659,Lisa,Reyes,2008-03-20,18,"5616 Jefferson St, London, Ontario P1U 4I2",London,Ontario,Full-time,68144,Single
660,Eric,Lewis,1989-08-31,37,"6549 Spring St, Quebec City, Quebec D3D 6I2",Quebec City,Quebec,Part-time,24563,Common-law
661,Brandon,Lee,1982-11-28,44,"1710 Smith St, Laval, Quebec H1V 6U3",Laval,Quebec,Full-time,62153,Single
662,Jonathan,Roberts,2001-05-22,25,"7379 High St, Mississauga, Ontario J6I 5O3",Mississauga,Ontario,Part-time,22566,Divorced
663,Jason,Lee,1995-11-19,31,"2190 Oak St, Winnipeg, Manitoba I1Z 2D6",Winnipeg,Manitoba,Unemployed,0,Widowed
664,Karen,Moore,1989-02-03,37,"1962 Washington Ave, Winnipeg, Manitoba Z3A 9G6",Winnipeg,Manitoba,Full-time,74397,Married
665,William,Smith,1987-07-08,39,"3275 Lincoln Ave, Brandon, Manitoba O6E 7P0",Brandon,Manitoba,Unemployed,0,Common-law
666,Stephanie,Torres,1991-12-20,35,"7177 Jackson St, Brampton, Ontario D0N 6L0",Brampton,Ontario,Part-time,18287,Common-law
667,Catherine,Wright,1993-04-05,33,"8194 Elm St, Ottawa, Ontario N8C 8I7",Ottawa,Ontario,Full-time,68737,Married
668,Dorothy,Williams,2000-09-15,26,"4718 Clinton St, Burnaby, British Columbia J3W 1P3",Burnaby,British Columbia,Unemployed,0,Divorced
669,Jessica,Cook,2004-10-20,22,"1092 Elm St, Laval, Quebec I7P 6H2",Laval,Quebec,Full-time,53001,Married
670,Laura,Adams,2002-02-20,24,"6926 Johnson St, Mississauga, Ontario Q1O 4Y3",Mississauga,Ontario,Unemployed,0,Widowed
671,Nancy,Diaz,2005-01-10,21,"662 School St, Quebec City, Quebec S7F 7H0",Quebec City,Quebec,Unemployed,0,Widowed
672,Donna,Johnson,1986-08-03,40,"4154 Pine St, Vancouver, British Columbia V5O 6A2",Vancouver,British Columbia,Unemployed,0,Divorced
673,Rebecca,Campbell,1982-06-02,44,"9833 King St, Winnipeg, Manitoba N2S 4M1",Winnipeg,Manitoba,Part-time,17120,Single
674,Thomas,Ramirez,1984-01-13,42,"6894 Adams St, Surrey, British Columbia D4B 4I3",Surrey,British Columbia,Part-time,20201,Divorced
675,Timothy,Anderson,1991-11-07,35,"9648 Jefferson St, Ottawa, Ontario J7I 1W9",Ottawa,Ontario,Full-time,60308,Widowed
676,Karen,Hall,1986-07-06,40,"5092 Jackson St, Brampton, Ontario I4Q 8Y1",Brampton,Ontario,Full-time,45753,Widowed
677,Lauren,Lewis,1996-03-25,30,"7965 Spring St, London, Ontario X3B 1C0",London,Ontario,Full-time,43245,Widowed
678,Lauren,Martinez,1983-01-21,43,"8502 Water St, Edmonton, Alberta G4V 6U8",Edmonton,Alberta,Unemployed,0,Common-law
679,Richard,Gomez,2008-03-25,18,"1192 King St, Steinbach, Manitoba F2J 7P6",Steinbach,Manitoba,Part-time,24719,Married
680,Mary,Stewart,2001-04-20,25,"7013 Spring St, Montreal, Quebec M0V 7R4",Montreal,Quebec,Unemployed,0,Single
681,Sharon,Martin,1990-09-26,36,"9888 School St, Surrey, British Columbia J1E 4K4",Surrey,British Columbia,Full-time,41069,Common-law
682,George,Nelson,2005-04-23,21,"9537 High St, Edmonton, Alberta L5O 6H7",Edmonton,Alberta,Unemployed,0,Married
683,Andrew,Wright,2006-03-31,20,"5268 Lincoln Ave, Surrey, British Columbia R4B 3E1",Surrey,British Columbia,Full-time,73371,Divorced
684,Gary,Garcia,2002-08-11,24,"3322 Clinton St, Lethbridge, Alberta S2M 5H5",Lethbridge,Alberta,Part-time,23824,Widowed
685,Lisa,Cooper,2003-06-25,23,"5831 First Ave, Steinbach, Manitoba D3C 8D7",Steinbach,Manitoba,Part-time,16249,Divorced
686,Charles,Bailey,2006-03-19,20,"4168 Elm St, Brampton, Ontario R9U 7K3",Brampton,Ontario,Unemployed,0,Common-law
687,Rachel,Martin,2006-03-06,20,"3811 Second Ave, Brandon, Manitoba U4S 5C5",Brandon,Manitoba,Unemployed,0,Single
688,Frank,Allen,1988-05-18,38,"4687 Madison Ave, Burnaby, British Columbia K1K 0T8",Burnaby,British Columbia,Unemployed,0,Widowed
689,Raymond,Perez,1991-03-19,35,"7328 Church St, Calgary, Alberta H6S 6V7",Calgary,Alberta,Unemployed,0,Common-law
690,Benjamin,Lee,1997-12-23,29,"7650 Mill St, Quebec City, Quebec W0J 3E5",Quebec City,Quebec,Part-time,23497,Single
691,Amy,Cruz,1989-11-21,37,"467 Lincoln Ave, Quebec City, Quebec E0L 1X4",Quebec City,Quebec,Part-time,16631,Divorced
692,Andrew,Ramirez,2006-10-12,20,"6759 Clinton St, Victoria, British Columbia M3Y 2I8",Victoria,British Columbia,Part-time,17387,Common-law
693,Joseph,Garcia,2006-11-18,20,"7806 Clinton St, Calgary, Alberta Z5V 4M3",Calgary,Alberta,Full-time,46354,Married
694,Donna,Bailey,1994-05-20,32,"3429 Cedar Ave, Laval, Quebec H4H 8N3",Laval,Quebec,Full-time,41386,Married
695,Lisa,Gutierrez,1989-06-29,37,"4833 Clinton St, Laval, Quebec D8R 7L8",Laval,Quebec,Unemployed,0,Common-law
696,Michelle,Campbell,1996-07-05,30,"792 Cedar Ave, Lethbridge, Alberta S3J 8Y5",Lethbridge,Alberta,Unemployed,0,Married
697,Charles,Baker,2002-02-12,24,"7744 School St, Mississauga, Ontario V6U 1K0",Mississauga,Ontario,Full-time,48013,Single
698,Donald,Morris,1987-04-29,39,"8292 Washington Ave, London, Ontario V9U 5K2",London,Ontario,Unemployed,0,Common-law
699,Sandra,Jones,1995-06-02,31,"4674 School St, Calgary, Alberta H2K 1L7",Calgary,Alberta,Full-time,45903,Divorced
700,Larry,Roberts,1990-03-05,36,"4867 Spring St, Winnipeg, Manitoba A8O 0I0",Winnipeg,Manitoba,Part-time,24243,Married
701,Sarah,Lewis,1984-07-24,42,"9284 Washington Ave, Red Deer, Alberta I5C 5C7",Red Deer,Alberta,Part-time,21414,Single
702,Sarah,Lewis,2001-11-20,25,"487 Main St, Toronto, Ontario U0E 4N7",Toronto,Ontario,Full-time,54409,Divorced
703,Nicole,Evans,1993-02-25,33,"6504 High St, Brandon, Manitoba X7C 1D8",Brandon,Manitoba,Part-time,16697,Widowed
704,Susan,Gomez,1984-09-24,42,"2787 Oak St, Lethbridge, Alberta K7V 2V9",Lethbridge,Alberta,Full-time,65467,Single
705,Brandon,Robinson,1994-09-23,32,"5923 High St, Mississauga, Ontario S3S 0X6",Mississauga,Ontario,Full-time,59975,Married
706,Dorothy,Davis,1989-11-08,37,"9416 Clinton St, Montreal, Quebec H6T 1K6",Montreal,Quebec,Part-time,19977,Common-law
707,Matthew,Thompson,2003-09-20,23,"4672 First Ave, Montreal, Quebec Q1A 5Z3",Montreal,Quebec,Part-time,24147,Widowed
708,Brian,Morgan,2005-05-16,21,"4253 Clinton St, Laval, Quebec U4R 8Y0",Laval,Quebec,Full-time,66526,Married
709,Jason,Scott,1991-04-17,35,"2472 Main St, Brampton, Ontario Z7X 5N1",Brampton,Ontario,Part-time,23122,Married
710,Ryan,Morgan,2006-09-29,20,"4507 Church St, Burnaby, British Columbia W1T 2V0",Burnaby,British Columbia,Unemployed,0,Married
711,Scott,Wright,1984-02-13,42,"9932 Wilson Ave, Mississauga, Ontario J1Q 8L4",Mississauga,Ontario,Unemployed,0,Married
712,Jessica,Cruz,1991-09-28,35,"3438 Main St, Hamilton, Ontario U5Z 2R6",Hamilton,Ontario,Part-time,19694,Common-law
713,Michelle,Evans,2004-09-11,22,"9452 Franklin St, Mississauga, Ontario V9V 1W9",Mississauga,Ontario,Unemployed,0,Divorced
714,Karen,Carter,1993-06-18,33,"4217 Adams St, Victoria, British Columbia Z5N 9E0",Victoria,British Columbia,Part-time,17764,Divorced
715,Melissa,Lewis,2008-06-06,18,"6155 Church St, Montreal, Quebec M2V 5T4",Montreal,Quebec,Full-time,53122,Widowed
716,Anthony,Cooper,1999-03-29,27,"3922 Church St, Brandon, Manitoba S5T 0B3",Brandon,Manitoba,Part-time,20374,Single
717,Christopher,Peterson,2004-05-09,22,"4802 First Ave, Laval, Quebec F6M 7L1",Laval,Quebec,Full-time,41492,Widowed
718,Ryan,Green,1986-01-11,40,"4073 Church St, Ottawa, Ontario U6L 1G0",Ottawa,Ontario,Full-time,43188,Widowed
719,Christopher,Cooper,1990-01-08,36,"9584 Pine St, London, Ontario J9T 8U2",London,Ontario,Unemployed,0,Single
720,Sandra,Morgan,1984-02-13,42,"6632 Pine St, Laval, Quebec V2I 2V8",Laval,Quebec,Part-time,16959,Married
721,Paul,Parker,2000-11-17,26,"5885 Water St, Ottawa, Ontario O1D 1T6",Ottawa,Ontario,Unemployed,0,Common-law
722,Nicole,Nguyen,2002-09-13,24,"4571 Church St, Mississauga, Ontario K0N 6G7",Mississauga,Ontario,Full-time,44178,Widowed
723,Carol,Diaz,1991-12-08,35,"7433 Jackson St, Quebec City, Quebec C3B 3R5",Quebec City,Quebec,Full-time,46374,Single
724,Michelle,Peterson,1992-09-26,34,"9977 Main St, Mississauga, Ontario A4G 3Z5",Mississauga,Ontario,Full-time,42859,Married
725,Donna,Torres,2002-03-15,24,"5772 Johnson St, Brampton, Ontario G7H 7Q5",Brampton,Ontario,Full-time,64175,Divorced
726,Michael,Thomas,1984-09-28,42,"3959 Jefferson St, Winnipeg, Manitoba A2H 9Y1",Winnipeg,Manitoba,Unemployed,0,Widowed
727,Donna,Taylor,1996-03-24,30,"6865 Church St, Quebec City, Quebec P6K 1V2",Quebec City,Quebec,Full-time,51993,Married
728,Stephen,Gonzalez,1983-08-05,43,"452 Main St, Edmonton, Alberta X8M 5N0",Edmonton,Alberta,Full-time,60678,Widowed
729,Linda,Taylor,2000-05-20,26,"7957 Jefferson St, Victoria, British Columbia P2S 6F7",Victoria,British Columbia,Unemployed,0,Widowed
730,Barbara,Johnson,1995-06-27,31,"615 Pine St, Calgary, Alberta F3T 7Z2",Calgary,Alberta,Part-time,20058,Common-law
731,Ryan,Parker,2004-03-11,22,"6359 Park Ave, Winnipeg, Manitoba A3Z 1I9",Winnipeg,Manitoba,Full-time,74313,Widowed
732,Nicole,Nguyen,1983-03-08,43,"441 Franklin St, Vancouver, British Columbia U0R 4E8",Vancouver,British Columbia,Part-time,18380,Divorced
733,Sandra,Miller,1993-04-13,33,"1067 Oak St, Red Deer, Alberta P8P 2X8",Red Deer,Alberta,Full-time,53159,Single
734,Frances,Cooper,2001-07-08,25,"8326 Queen St, Toronto, Ontario R7A 8F2",Toronto,Ontario,Part-time,17959,Divorced
735,Linda,Torres,1985-08-02,41,"8801 Johnson St, Montreal, Quebec Z8E 8I4",Montreal,Quebec,Part-time,18887,Divorced
736,Ronald,Cooper,2005-08-03,21,"4715 Lincoln Ave, Victoria, British Columbia Z9Q 4D1",Victoria,British Columbia,Part-time,16781,Married
737,Donna,Robinson,1985-04-06,41,"6087 Washington Ave, Ottawa, Ontario B6W 5Y3",Ottawa,Ontario,Full-time,54062,Married
738,Brandon,Collins,2004-06-09,22,"6741 Adams St, Winnipeg, Manitoba W0Q 8A9",Winnipeg,Manitoba,Part-time,15645,Divorced
739,Betty,Wright,2002-06-05,24,"6914 King St, Red Deer, Alberta R1F 5N8",Red Deer,Alberta,Full-time,66989,Common-law
740,Jeffrey,Thomas,1997-08-13,29,"3852 First Ave, Brandon, Manitoba V9Z 7K9",Brandon,Manitoba,Full-time,67173,Widowed
741,Joshua,Martin,1992-11-05,34,"8101 First Ave, Calgary, Alberta J0U 9K8",Calgary,Alberta,Unemployed,0,Common-law
742,Scott,Rivera,1983-08-11,43,"1098 Adams St, Mississauga, Ontario Z6N 4I2",Mississauga,Ontario,Unemployed,0,Widowed
743,Brandon,Hall,1983-04-03,43,"5388 Church St, Montreal, Quebec O9G 3R2",Montreal,Quebec,Unemployed,0,Divorced
744,Joseph,Phillips,1993-11-17,33,"8731 First Ave, Mississauga, Ontario O1W 5Z4",Mississauga,Ontario,Part-time,17193,Single
745,Jacob,Diaz,1985-02-19,41,"2999 Franklin St, Vancouver, British Columbia T8O 4G7",Vancouver,British Columbia,Part-time,17523,Married
746,Helen,Flores,2008-01-02,18,"6302 Adams St, Hamilton, Ontario B4H 5Z8",Hamilton,Ontario,Unemployed,0,Widowed
747,Donna,Edwards,1987-11-13,39,"9612 Mill St, Montreal, Quebec U4P 6T7",Montreal,Quebec,Part-time,15757,Single
748,Karen,Nguyen,1983-10-04,43,"9886 Mill St, Lethbridge, Alberta W0F 7T8",Lethbridge,Alberta,Full-time,65877,Widowed
749,Rebecca,Perez,1985-12-11,41,"9981 Lincoln Ave, Victoria, British Columbia S0D 9S3",Victoria,British Columbia,Unemployed,0,Divorced
750,Sarah,Turner,2001-12-24,25,"2459 Pine St, Ottawa, Ontario I7B 3R5",Ottawa,Ontario,Unemployed,0,Common-law
751,Rebecca,Stewart,2007-06-21,19,"2454 High St, Quebec City, Quebec I5C 7R2",Quebec City,Quebec,Full-time,67345,Married
752,Brandon,Martinez,1984-01-23,42,"1360 Madison Ave, Calgary, Alberta N5R 2J4",Calgary,Alberta,Unemployed,0,Divorced
753,Gary,Peterson,2003-06-18,23,"7884 Adams St, Winnipeg, Manitoba C9D 6I9",Winnipeg,Manitoba,Unemployed,0,Widowed
754,Mary,Hill,1983-12-15,43,"6600 Spring St, Burnaby, British Columbia Z8L 6T0",Burnaby,British Columbia,Full-time,64329,Divorced
755,Paul,Rogers,1995-03-13,31,"5839 Wilson Ave, Brandon, Manitoba L9M 2E0",Brandon,Manitoba,Full-time,73478,Married
756,Lisa,Robinson,1991-04-15,35,"7791 High St, Brandon, Manitoba E4C 2J3",Brandon,Manitoba,Part-time,16005,Divorced
757,Nancy,Jackson,1997-10-30,29,"6560 Jackson St, London, Ontario F8G 5W3",London,Ontario,Full-time,66512,Widowed
758,Catherine,Martinez,2008-05-27,18,"3210 Queen St, Calgary, Alberta Q2D 5Y9",Calgary,Alberta,Part-time,18547,Married
759,Samuel,Williams,1998-01-17,28,"1297 Washington Ave, Surrey, British Columbia N1A 2L6",Surrey,British Columbia,Part-time,16299,Married
760,Raymond,Rogers,1995-10-19,31,"8906 Oak St, Toronto, Ontario B1F 3I0",Toronto,Ontario,Unemployed,0,Widowed
761,Nancy,Reyes,1992-10-19,34,"5937 Wilson Ave, Ottawa, Ontario O9B 3Y0",Ottawa,Ontario,Full-time,43689,Common-law
762,Daniel,Davis,2006-10-21,20,"3337 Lincoln Ave, Brandon, Manitoba P2D 4S0",Brandon,Manitoba,Full-time,43486,Common-law
763,Michael,Ortiz,1985-07-02,41,"3428 Madison Ave, Brampton, Ontario L4C 1U1",Brampton,Ontario,Full-time,62441,Widowed
764,Mark,Turner,1987-03-12,39,"7247 Wilson Ave, Calgary, Alberta W3R 5K5",Calgary,Alberta,Part-time,20535,Divorced
765,Joseph,Morgan,1991-06-16,35,"845 Spring St, Vancouver, British Columbia X8Y 6G7",Vancouver,British Columbia,Full-time,60009,Married
766,Christina,Harris,2008-08-01,18,"8636 High St, Mississauga, Ontario J5G 1G4",Mississauga,Ontario,Full-time,46178,Common-law
767,Carol,Murphy,1982-01-03,44,"4372 Smith St, Surrey, British Columbia L4R 6Q0",Surrey,British Columbia,Unemployed,0,Single
768,Charles,Ortiz,1995-06-17,31,"7778 Cedar Ave, Red Deer, Alberta W7B 1O9",Red Deer,Alberta,Part-time,19497,Divorced
769,Charles,Williams,1998-01-16,28,"9002 Jefferson St, Montreal, Quebec T7X 1A9",Montreal,Quebec,Unemployed,0,Common-law
770,Karen,Hill,1990-09-20,36,"6525 Cedar Ave, Burnaby, British Columbia I2C 6N0",Burnaby,British Columbia,Unemployed,0,Single
771,Edward,White,1998-03-06,28,"5611 Adams St, Quebec City, Quebec D3B 3N9",Quebec City,Quebec,Full-time,70823,Divorced
772,Jessica,Ramirez,1983-11-27,43,"7653 Smith St, Montreal, Quebec U3J 4X0",Montreal,Quebec,Part-time,24490,Married
773,Kelly,Diaz,1992-10-19,34,"7750 School St, London, Ontario P8B 2T9",London,Ontario,Full-time,41143,Widowed
774,Gary,Gonzalez,1992-10-21,34,"3460 Mill St, Surrey, British Columbia F2Z 2U6",Surrey,British Columbia,Full-time,43232,Married
775,Scott,Parker,1995-12-25,31,"3391 Second Ave, Surrey, British Columbia O9X 3R8",Surrey,British Columbia,Unemployed,0,Divorced
776,Daniel,Morgan,1998-12-28,28,"304 Adams St, Brampton, Ontario V9K 3E7",Brampton,Ontario,Full-time,68426,Widowed
777,Kimberly,Hill,1990-05-31,36,"7490 Madison Ave, Montreal, Quebec K5N 5Q4",Montreal,Quebec,Part-time,17634,Widowed
778,Eric,Nguyen,1984-03-15,42,"3965 Queen St, Red Deer, Alberta N8W 8K3",Red Deer,Alberta,Unemployed,0,Widowed
779,Carol,Collins,1989-08-06,37,"9007 High St, Steinbach, Manitoba B7B 6Z8",Steinbach,Manitoba,Full-time,55257,Single
780,Jacob,Edwards,1996-11-04,30,"5389 Lincoln Ave, Brandon, Manitoba A8G 4V0",Brandon,Manitoba,Part-time,16599,Divorced
781,Betty,Reyes,2006-01-03,20,"6511 Queen St, London, Ontario T9W 6H2",London,Ontario,Full-time,65819,Divorced
782,Michael,Lopez,1996-02-27,30,"693 Adams St, Brampton, Ontario T4G 7D4",Brampton,Ontario,Unemployed,0,Married
783,Mark,Hall,1983-01-12,43,"7028 Second Ave, Lethbridge, Alberta D7Y 8R0",Lethbridge,Alberta,Part-time,23186,Widowed
784,Linda,Moore,1983-07-14,43,"6828 Lincoln Ave, Laval, Quebec I5S 2W4",Laval,Quebec,Full-time,61323,Widowed
785,Sandra,Williams,1992-04-20,34,"1369 Maple Ave, Mississauga, Ontario J6O 4P4",Mississauga,Ontario,Full-time,72405,Married
